sigun_nm,bizplc_nm,licensg_ymd,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt,licensg_rtrcn_ymd,bsn_state_nm,clsbiz_ymd,locplc_faclt_telno_dtls,xcrd_vl,ycrd_vl,parmacy_bsn_ar,apnt_ymd
,한솔약국,20110531,경기도 평택시 안중읍 안현로서6길 74,경기도 평택시 안중읍 현화리 334번지 1호,17932,36.9847844,126.9211421,,폐업,20131001,,192908.036550901,387025.777675157,,
,한솔약국,20120313,경기도 이천시 백사면 이여로 293,경기도 이천시 백사면 조읍리 602번지 4호,17310,37.322431,127.4729793,,폐업,20120416,,241784.16957687,424532.171225899,,
,한솔약국,20120423,경기도 부천시 오정구 소사로 680 (작동),경기도 부천시 오정구 작동 63-7번지,14474,37.5166521,126.8044099,,폐업,20130531,032-671-0171,182637.528688563,446062.398105968,,
,한솔약국,20120430,"경기도 수원시 장안구 정조로 941, 3층 319호 (영화동, 동성영화타운 )",경기도 수원시 장안구 영화동 308번지 1호 3층 319호,16271,37.2912941,127.0119127,,폐업,20160530,031-251-3676,200985.759458979,421034.427622307,,
,한솔약국,20161110,경기도 안성시 중앙로 252 (석정동),경기도 안성시 석정동 145번지 8호,17578,37.0129447,127.2568149,,영업중,,,222784.636058901,390176.235845527,,
,한솔약국,20060601,,경기도 화성시 만세구 우정읍 조암리 265번지 2호,18567,,,,폐업,20081124,031-351-1780,183814.484471273,398060.464305567,,
,한솔약국,20060901,경기도 광주시 초월읍 경충대로 1260,경기도 광주시 초월읍 대쌍령리 184-4,12735,37.3872336,127.2876594,,영업중,,031-766-6822,225403.406449482,431720.179760669,,
,한솔약국,20021015,,경기도 하남시 덕풍동 546번지 1호,,,,,폐업,20120926,,,,,
,한솔약국,19940611,"경기도 성남시 분당구 야탑로69번길 24-8, 102호 (야탑동, 분당종합상가)",경기도 성남시 분당구 야탑동 야탑동 353-5번지 분당종합상가 102호,13497,37.4116259,127.127637,,영업중,,,211228.209868739,434395.661083072,,
,한솔약국,19960227,"경기도 군포시 산본로323번길 4-21, 101호 (산본동, 미성빌딩)",경기도 군포시 산본동 1131-1 미성빌딩101,15865,37.3602647,126.932386,,폐업,20000919,,193940.065953815,428691.611656145,,
,한솔약국,20010406,경기도 오산시 현충로 115 (오산동),경기도 오산시 오산동 25-5 보화빌딩 1층,18131,,,,폐업,20150508,031-377-8676,,,,
,한솔약국,20160530,"경기도 수원시 장안구 정조로 941, 3층 319호 (영화동, 동성영화타운)",경기도 수원시 장안구 영화동 308-1번지 동성영화타운 3층 319호,16271,37.2912941,127.0119127,,영업중,,031-241-3632,200985.759458979,421034.427622307,,
,한솔약국,20080313,,경기도 수원시 팔달구 인계동 1012-7,16480,37.2644439,127.0247634,,폐업,20101006,,,,,
,한솔약국,20101025,"경기도 안산시 단원구 원포공원1로 20, 110호 (초지동, 동의성병원&제이씨팜빌딩)",경기도 안산시 단원구 초지동 745번지 2호 동의성병원&제이씨팜빌딩 110호,15457,37.3002144,126.8132684,,영업중,,031-8040-5800,183372.493821792,422042.507943631,,
,한솔약국,20130531,경기도 부천시 오정구 소사로 680 (작동),경기도 부천시 오정구 작동 63-7번지,14474,37.5166521,126.8044099,,영업중,,032-671-0171,182637.528688563,446062.398105968,,
,한솔약국,20010201,"경기도 용인시 기흥구 중부대로 364 (신갈동, 다오빌딩)",경기도 용인시 기흥구 신갈동 69번지 7호 다오빌딩,17064,37.271251,127.1074744,,영업중,,031-283-5582,209458.417382847,418814.940008458,,
,한솔약국,20131001,경기도 평택시 안중읍 안현로서6길 74,경기도 평택시 안중읍 현화리 334번지 1호,17932,36.9847844,126.9211421,,폐업,20180719,031-681-3326,192908.036550901,387025.777675157,,
,한솔약국,20180514,"경기도 오산시 운암로 124, 씨월드프라자 101,102호 (부산동)",경기도 오산시 부산동 778번지 8호 씨월드프라자,18132,37.1570985,127.0789753,,영업중,,031-377-8676,206946.241068208,406146.628749728,,
,한솔약국,20180719,"경기도 평택시 안중읍 안현로서6길 74, 1층",경기도 평택시 안중읍 현화리 334번지 1호,17932,36.9847844,126.9211421,,영업중,,031-681-3326,192908.036550901,387025.777675157,,
,한솔약국,20140502,경기도 양주시  평화로  1426 (봉양동),경기도 양주시 봉양동 420번지 9호,11444,37.8181081,127.0462652,,폐업,20140904,,206957.954719168,483890.815043768,,
,한솔약국,19950518,경기도 고양시 덕양구 충경로 87,경기도 고양시 덕양구 행신동 783 소만마을대명상가 28호(2층),10529,37.615712,126.8393954,,폐업,20120402,031-971-1559,,,,
,한솔약국,20100210,"경기도 광명시 광덕산로 33 (하안동, 경흥빌딩 103호)","경기도 광명시 하안1동 770번지 , 경흥빌딩 103호",14241,37.4709089,126.8720654,,폐업,20230129,02-898-2307,188611.933103224,440980.107339138,,
,한솔약국,20151030,경기도 파주시 탄현면 사슴벌레로 28 (한사랑내과),경기도 파주시 탄현면 법흥리 1722번지,10861,37.7754369,126.7027261,,영업중,,031-944-7107,173742.483607998,474812.846315411,,
,한솔약국,20050715,경기도 의왕시 부곡복지관길 3 (삼동),경기도 의왕시 삼동 462-26,,37.3214534,126.9551058,,폐업,20130501,,195951.909920961,424384.797526953,,
,한솔약국,20150508,"경기도 오산시 운암로 124, 101,102호 (부산동)","경기도 오산시 부산동 778-8번지 101,102호",18132,37.1570985,127.0789753,,폐업,20180514,031-377-8676,206946.241068208,406146.628749728,,
,한솔온누리약국,20060331,경기도 안양시 만안구 안양로 408 (안양동),경기도 안양시 만안구 안양2동 856-4,13989,37.4071497,126.9148462,,폐업,20151228,031-465-1320,192390.563567837,433900.80149012,,
,한숲다솜약국,20181005,"경기도 용인시 처인구 남사읍 한숲로 45, 한숲스퀘어엘로우 1층 132호",경기도 용인시 처인구 남사읍 아곡리 694번지,17117,37.1528263,127.1701945,,영업중,,031-339-4528,215047.724776929,405681.684861038,,
,한숲세계로약국,20080229,"경기도 군포시 산본천로 43-6, 205호 (산본동, 한숲스포츠센터)",경기도 군포시 산본동 1146 한숲스포츠센타 205호,15825,37.360668,126.928171,,영업중,,031-395-8275,193390.306538517,428855.170012922,,
,한숲세계로약국,20070109,"경기도 군포시 산본천로 43-6, 205호 (산본동, 한숲스포츠센터)",경기도 군포시 산본동 1146 한숲스포츠센타205호,15825,37.360668,126.928171,,폐업,20080229,031-395-8275,193390.306538517,428855.170012922,,
,한숲약국,20180817,"경기도 용인시 처인구 남사읍 한숲로 60, 처인프라자 205호",경기도 용인시 처인구 남사읍 아곡리 698번지,17117,37.1532721,127.1716679,,영업중,,031-339-3756,215180.236749808,405731.089870402,,
,한신메디칼약국,20121221,"경기도 성남시 수정구 산성대로 331, 204호 (신흥동, 한신프라자)",경기도 성남시 수정구 신흥동 2463번지 4호 한신오피스텔 204호,13272,37.4437282,127.1527898,,영업중,,031-730-2370,213447.149716812,437970.152370548,,
,한신메디칼약국,19960402,"경기도 성남시 수정구 산성대로 331, 2층 204호 (신흥동)",경기도 성남시 수정구 신흥2동 2463번지 4호 2층 204호,13272,37.4437282,127.1527898,,폐업,20121221,031-730-2370,213447.149716812,437970.152370548,,
,한신약국,19930511,"경기도 성남시 분당구 중앙공원로39번길 7, B동 129호 (서현동, 삼성한신상가)",경기도 성남시 분당구 서현동 89-7번지 삼성한신상가B동129호,13588,37.3814308,127.1279784,,폐업,20130816,,211277.895482003,431053.535914751,,
,한아람약국,20191202,"경기도 광주시 태전중앙로 20, 101호 (태전동)",경기도 광주시 태전동 702번지 34호 스카이가든,12788,37.3815824,127.2303725,,영업중,,031-8028-4059,220342.876572413,431078.153838645,,
,한아름약국,20190930,"경기도 용인시 수지구 신봉2로 2, 센트럴500 326호 (신봉동)",경기도 용인시 수지구 신봉동 33번지 센트럴500,16815,37.3231779,127.0779941,,영업중,,031-261-0777,206837.788928919,424586.150508122,,
,한아름약국,19910530,"경기도 부천시 소사구 경인로438번길 21, 1층 (괴안동)",경기도 부천시 소사구 괴안동 4-11번지 1층,14691,37.4810771,126.8046267,,영업중,,032-341-0444,182649.430928254,442121.295356635,,
,한아름약국,20170626,"경기도 용인시 수지구 신봉2로 2, 326호 (신봉동, 센트럴500)",경기도 용인시 수지구 신봉동 33번지 센트럴500 326호,16815,37.3231779,127.0779941,,폐업,20181001,031-261-0777,206837.788928919,424586.150508122,,
,한아름약국,20020617,"경기도 평택시 평택5로114번길 13, 107호 (비전동, 현대이화아파트 상가)",경기도 평택시 비전동 828번지 2호 현대이화아파트상가 107호,17884,36.9968645,127.1116651,,폐업,20061018,,209795.355761637,388383.713145613,,
,한약국,20040506,"경기도 성남시 수정구 산성대로 249, 1층 (신흥동)","경기도 성남시수정구 신흥3동 4210-2, 1층",13353,37.4401801,127.1448027,,영업중,,031-741-6444,212742.994052411,437570.293255352,,
,한약국,19950227,"경기도 성남시 분당구 판교로 700, 110호 (야탑동, 아파트형공장)",경기도 성남시 분당구 야탑동 151번지 아파트형공장 110호,13516,37.4041366,127.1516619,,영업중,,,213284.742417906,433565.737288175,,
,한약국,20020402,경기도 광명시 금하로 533,소하1동 34-70번지 (1층),14314,37.4515848,126.8912211,,폐업,20090413,,,,,
,한양다온약국,20190624,"경기도 수원시 팔달구 중부대로 80, 인계한양수자인 상가 3동 1층 30호 (인계동)",경기도 수원시 팔달구 인계동 1170번지,16471,37.2761175,127.02593,,영업중,,031-891-0527,202186.261920848,419332.96613575,,
,한양봄약국,20220602,"경기도 안산시 상록구 한양대학로 51, 1층 (사동)",경기도 안산시 상록구 사동 1149-1,15587,37.3001134,126.8382618,,영업중,,031-407-4399,185590.650441326,422026.164837848,,
,한양수약국,20210118,경기도 남양주시 오남읍 양지로 47-39,경기도 남양주시 오남읍 오남리 569-9,12048,37.683096,127.2040394,,영업중,,031-571-1988,,,,
,한양약국,20230629,"경기도 안양시 동안구 관악대로 488, 인덕원 메트로빌 308호 (관양동)",경기도 안양시 동안구 관양동 1488-39 인덕원 메트로빌,13951,37.4020176,126.9756048,,영업중,,031-426-8304,197769.870672596,433321.894200761,,
,한양약국,19820706,경기도 구리시 동구릉로6번길 9,경기도 구리시 교문동 256,11923,37.6015188,127.1315527,,폐업,20091001,031-563-5461,,,,
,한양약국,20061024,"경기도 군포시 산본로432번길 27, 102호 (산본동, 한양목련아파트상가)",경기도 군포시 산본동 1088.12단지한양@상가102호,15804,37.3700909,126.9289013,,폐업,20070214,031-396-6506,193550.019474607,429839.201050246,,
,한양약국,19920513,경기도 안양시 동안구 관악대로389번길 6,경기도 안양시 동안구 관양1동 1433-8,13939,37.4051208,126.9660919,,폐업,20080401,031-422-9816,,,,
,한양온누리약국,20220426,"경기도 안산시 상록구 석호로 294, 1층 (본오동)",경기도 안산시 상록구 본오동 870-1,15551,37.293337,126.8632662,,영업중,,031-362-6551,187805.762367082,421272.213105704,,
,한양정문약국,20090608,경기도 남양주시 오남읍 양지로 49,경기도 남양주시 오남읍 오남리 560번지,12048,37.68385,127.2063954,,직권폐업,20130916,,218149.615393297,464597.641709488,,
,한영약국,19970205,경기도 평택시 평택로 104 (통복동),경기도 평택시 통복동 98번지 19호,17893,36.9959121,127.0833382,,영업중,,031-652-7600,207347.682714119,388256.449429245,,
,한우리약국,20091117,경기도 의왕시 부곡시장길 40 (삼동),경기도 의왕시 삼동 192번지 468호,16094,37.3183299,126.9528923,,폐업,20120506,,195764.284155644,424035.005318478,,
,한우리약국,20180104,"경기도 의정부시 태평로 174, 1층 (의정부동)",경기도 의정부시 의정부동 216번지 15호,11687,37.747718,127.049306,,폐업,20180313,070-8851-5454,204277.213358241,471693.387412636,,
,한우리약국,19990204,"경기도 성남시 분당구 장미로 139, 108호 (야탑동, 매화마을 공무원아파트)",경기도 성남시 분당구 야탑동 야탑동 215 매화마을공무원A108호,13500,37.4135123,127.1371426,,영업중,,,211948.108011518,434685.457915843,,
,한우리약국,20140701,"경기도 의정부시 태평로 174, 1층 (의정부동)",경기도 의정부시 의정부동 216번지 15호 1층,11687,37.747718,127.049306,,폐업,20140801,031-848-0948,204277.213358241,471693.387412636,,
,한우리약국,20140407,"경기도 의정부시 태평로 174, 1층 (의정부동)",경기도 의정부시 의정부동 216번지 15호 1층,11687,37.747718,127.049306,,폐업,20140630,031-848-0948,204277.213358241,471693.387412636,,
,한우리약국,20030701,경기도 부천시 오정구 오정로220번길 35  (오정동),경기도 부천시 오정구 오정동 573-6번지,14437,37.526824,126.7855739,,영업중,,032-678-9463,180970.058765262,447203.374064665,,
,한우리약국,20141208,"경기도 하남시 신평로 49, 1층 (신장동)",경기도 하남시 신장동 427번지 78호 1층,12968,37.5382688,127.2045335,,영업중,,031-796-5062,218008.191808669,448466.27348964,,
,한우리약국,19981224,경기도 수원시 권선구 덕영대로 1085 (세류동),경기도 수원시 권선구 세류동 543번지 3호,16587,37.2544321,127.0109327,,영업중,,031-225-9522,200900.333264277,416943.623853819,,
,한우리약국,20140801,"경기도 의정부시 태평로 174, 1층 (의정부동)",경기도 의정부시 의정부동 216번지 15호 1층,11687,37.747718,127.049306,,폐업,20171230,070-8851-5454,204277.213358241,471693.387412636,,
,한우리약국,20131118,경기도 의왕시 부곡시장길 40 (삼동),경기도 의왕시 삼동 192번지 467호,16094,37.3183299,126.9528923,,영업중,,031-462-5453,195749.800884728,424044.65992901,,
,한우리약국,20120507,경기도 의왕시 부곡시장길 40 (삼동),경기도 의왕시 삼동 192번지 468호,16094,37.3183299,126.9528923,,폐업,20131118,031-462-5453,195764.284155644,424035.005318478,,
,한우리약국,20121102,경기도 수원시 영통구 영통로 151 (망포동),경기도 수원시 영통구 망포동 399번지 4호,16688,37.2409598,127.0552724,,영업중,,,204830.749632498,415445.759068901,,
,한우리약국,20110817,경기도 의정부시 태평로 174 (의정부동),경기도 의정부시 의정부1동 216번지 15호,11687,37.747718,127.049306,,폐업,20140407,031-848-0948,204277.213358241,471693.387412636,,
,한우리약국,20050929,경기도 의왕시 부곡시장길 40,경기도 의왕시 삼동 192-468,16094,37.3183299,126.9528923,,폐업,20091116,,,,,
,한우리약국,20050818,"경기도 의정부시 태평로 174 (의정부동,지상1층)",경기도 의정부시 의정부1동 216번지 15호 지상1층,11687,37.747718,127.049306,,폐업,20110817,031-848-0948,204277.213358241,471693.387412636,,
,한우리약국,20160226,"경기도 안산시 단원구 산단로 278, 104-1호 (원시동, 반월하이테크빌리지)",경기도 안산시 단원구 원시동 768번지 5호,15433,37.3199166,126.7885304,,폐업,20160502,,181190.787386498,424234.764659245,,
