bizplc_nm,licensg_ymd,bsn_state_div,bsn_state_nm,clsbiz_ymd,locplc_faclt_telno_dtls,locplc_ar_info,roadnm_zipno,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt,bizcond_div_nm_info,xcrd_vl,ycrd_vl,stockrs_idntfy_id,right_wk_pehs_have_id
프라임 동물병원,20101004,0002,폐업,,80179975,0,,"경기도 성남시 분당구 운중로 118, 106호 (운중동,스타타워)",경기도 성남시 분당구 운중동 948 스타타워 106호,13466,37.3913786211,127.0760644532,,206665.253686911,432145.750723036,,000
Wellness Clinic 동물병원,20110324,0002,폐업,,,0,13605,경기도 성남시 분당구 불정로 134 (정자동),경기도 성남시 분당구 정자동 211,13605,37.3587980632,127.1197565645,,210542.529800466,428535.664844133,,000
태평역 동물병원,20120706,0002,폐업,,,38.3,13311,"경기도 성남시 수정구 성남대로 1238, 104호 (태평동, 삼능스페이스향)",경기도 성남시 수정구 태평동 6513 삼능스페이스향 104호,13311,37.4403182788,127.1281619182,,211272.505424926,437585.571978087,,000
동물병원루니,20130318,0002,폐업,,,203.85,13618,"경기도 성남시 분당구 미금로 251, 112,201,202,203호 (금곡동, 성원상가)","경기도 성남시 분당구 금곡동 143 성원상가1,2층",13618,37.3522474347,127.1094355687,,209687.824618329,427827.341314094,,000
열린펫동물병원,19990201,0002,폐업,,,0,,경기도 의정부시 태평로 52 (의정부동),경기도 의정부시 의정부동 94-6,11698,37.7370372657,127.0516407148,,204484.80585177,470504.222825581,,000
메디케어동물병원,20040227,0002,폐업,,,66.8,,경기도 부천시 원미구 부일로205번길 32,경기도 부천시 원미구 상동 412-1,14598,37.4898677456,126.7533370709,,178116.472342723,443102.709397873,,000
쿨펫동물병원 안산고잔점,20110203,0002,폐업,,,13.6,,"경기도 안산시 단원구 광덕대로 175 (고잔동,홈플러스 3층)",경기도 안산시 단원구 고잔동 707-2 홈플러스 3층,15471,37.3119141209,126.8289385051,,184766.070784522,423338.223688148,,000
튼튼동물병원,20020417,0002,폐업,,031-431-8775,83.93,15010,"경기도 시흥시 서울대학로278번길 19-13, 114~115호 (배곧동, 시흥배곧 C1블럭 호반 써밋플레이스 아파트)",경기도 시흥시 배곧동 191 시흥배곧 C1블럭 호반 써밋플레이스 아파트,,,,,175778.500048456,429887.847826116,,000
장곡종합동물병원,20090513,0002,폐업,,031-317-4567,52.24,,"경기도 시흥시 진말로19번길 16-1 (장곡동,(1층))",경기도 시흥시 장곡동 814-3 (1층),15002,37.3792701006,126.7837457162,,180776.400881136,430819.204097109,,000
한빛동물병원,20090714,0002,폐업,,031-264-1997,56.43,,"경기도 용인시 수지구 성복2로 114, 111호 (성복동,플러스메디칼센타)",경기도 용인시 수지구 성복동 129-1 플러스메디칼센타 111호,16851,37.3158968886,127.0735657162,,206444.574176723,423783.670257957,,000
서울동물병원,19790714,0002,폐업,,,248,,경기도 김포시 통진읍 김포대로 2307,경기도 김포시 통진읍 마송리 164-2,10031,37.6925510704,126.5904290983,,163803.333704767,465657.51946185,,000
한강동물병원,20131111,0002,폐업,,,0,10083,경기도 김포시 김포한강4로 113 (장기동),경기도 김포시 장기동 1609,10083,37.6439325991,126.6683606272,,170652.882151712,460238.765834813,,000
미사랑동물병원,20210716,0002,폐업,20250613,031-796-7570,41.8,12913,"경기도 하남시 미사강변중앙로 189, 에코브리지2 1층 105호 (망월동)","경기도 하남시 망월동 1098-1 에코브리지2, 1층 105호",12913,37.56327961,127.1897375359,,216691.27031106,451238.788261055,,000
페이지동물병원,20240709,0002,폐업,20250602,031-8027-0758,,12919,"경기도 하남시 미사강변대로 38, 위너스프라자 2층 203, 203-1호 (풍산동)",경기도 하남시 풍산동 522-3 위너스프라자,12919,37.5537508746,127.1857918529,,216347.651816719,450178.143304161,,000
퇴촌동물병원,20071001,0002,폐업,,,60,12711,경기도 광주시 퇴촌면 천진암로 447,경기도 광주시 퇴촌면 도수리 331-1,12711,37.4676075646,127.3190737499,,228158.981005897,440655.009513477,,000
쿨펫동물병원 여주점,20100413,0002,폐업,,,43.2,,경기도 여주시 세종로 151,경기도 여주시 홍문동 384-1 이마트 1층,12633,37.2842633963,127.635666647,,256448.248498212,420406.438944007,,000
강아지와고양이동물병원,20160119,0002,폐업,,031-883-5199,117.44,12615,경기도 여주시 북내면 강문로 117,경기도 여주시 북내면 가정리 458-1,12615,37.2991278087,127.6823611506,,260433.160780739,422119.232480029,,000
황수의사,19640415,0002,폐업,20060104,,30,,,경기도 용인시 처인구 이동면 송전리 593-9,17136,,,,,,,000
한일동물병원,19870120,0002,폐업,20050707,,0,,경기도 용인시 처인구 백옥대로 1089 (김량장동),경기도 용인시 처인구 김량장동 42-9,17063,37.2327564989,127.2088526829,,218468.84012831,414563.852294133,,000
하나동물병원,19881223,0002,폐업,20170625,,70.3,,경기도 용인시 처인구 백옥대로 1029 (남동),경기도 용인시 처인구 남동 26-3,17063,37.2276678096,127.2105856884,,218617.950249967,413991.317024499,,000
제일동물병원,19920122,0002,폐업,20240122,,0,,경기도 용인시 처인구 백암면 백암로201번길 24,경기도 용인시 처인구 백암면 백암리 415,17178,37.1652146215,127.3726223385,,233025.717845053,407105.410840652,,000
용인축협동물병원,19960208,0002,폐업,20140401,,0,,,경기도 용인시 처인구 김량장동 254-147,,,,,,,,000
현대동물병원,19980502,0002,폐업,20070222,,0,,경기도 용인시 기흥구 신갈로 45,경기도 용인시 기흥구 신갈동 71-12,17064,37.2707215227,127.1054469835,,,,,000
세브란스동물병원,19990712,0002,폐업,20100222,,0,16837,경기도 용인시 수지구 풍덕천로 135 (풍덕천동),경기도 용인시 수지구 풍덕천동 713-6,16837,37.3238103038,127.096478643,,208481.815506629,424648.678704879,,000
한솔동물병원,19991213,0002,폐업,20241220,,0,17166,경기도 용인시 처인구 원삼면 좌찬로 93,경기도 용인시 처인구 원삼면 좌항리 141-6,17166,37.2039257193,127.3203474213,,228371.510508771,411389.072938233,,000
용마동물병원,19991216,0002,폐업,20040409,,0,,경기도 용인시 처인구 이동읍 이원로 96,경기도 용인시 처인구 이동면 천리 66-7,17131,37.1874618583,127.2167443173,,,,,000
윤동물병원,20000308,0002,폐업,20171227,,126,17052,경기도 용인시 처인구 백옥대로 1132-1 (김량장동),경기도 용인시 처인구 김량장동 142-11,17052,37.2366688603,127.2089616512,,218470.698602471,415006.631935399,,000
감남동물병원,20010329,0002,폐업,20051122,,0,,,경기도 용인시 기흥구 신갈동 63-5,17064,,,,,,,000
가나안동물병원,20010329,0002,폐업,20200713,,118.4,16917,경기도 용인시 기흥구 구성로 21 (마북동),경기도 용인시 기흥구 마북동 370-5,16917,37.295117138,127.1120779205,,209869.244618923,421462.996942977,,000
LG동물병원,20011015,0002,폐업,20071023,,0,,,경기도 용인시 수지구 성복동 66-1,16858,,,,,,,000
이학호동물병원,20010820,0002,폐업,20160627,,0,,,경기도 용인시 수지구 상현동 99,16859,37.3081665887,127.0770850335,,206808.668372725,422987.532431283,,000
군포동물병원,20001228,0002,폐업,20040412,031-456-8136,56.44,,경기도 안양시 동안구 흥안대로 112-1 (호계동),경기도 안양시 동안구 호계동 968-20,14120,37.3699363818,126.9573289766,,196150.047677427,429756.989259983,,000
김종국동물병원,20010102,0002,폐업,20041125,,28.49,,경기도 안양시 만안구 안양로304번길 13 (안양동),경기도 안양시 만안구 안양동 674-65,13992,37.3997205475,126.9217846447,,,,,000
차동물병원,20010205,0002,폐업,20030331,,29.12,,경기도 안양시 만안구 안양로 244 (안양동),경기도 안양시 만안구 안양동 622-220,13996,37.3949591642,126.9250410191,,,,,000
좋은동물병원,20020528,0002,폐업,20040503,,31.59,13953,경기도 안양시 동안구 관악대로 164 (비산동),경기도 안양시 동안구 비산동 406 미륭아파트상가 202호,13953,37.3984946636,126.9424243288,,,,,000
유씨(U.C)동물병원,20030128,0002,폐업,20171124,031-465-0975,146.88,13991,경기도 안양시 만안구 안양로 358 (안양동),경기도 안양시 만안구 안양동 688-25,13991,37.4033523857,126.9179716442,,,,,000
안양애견동물병원,20030129,0002,폐업,20031110,031-423-4567,41.01,,"경기도 안양시 만안구 만안로223번길 13 (안양동,지상1층)",경기도 안양시 만안구 안양동 674-19 지상1층,13992,37.4005867691,126.9219700616,,,,,000
차동물병원,20030411,0002,폐업,20040728,031-442-0075,28.88,,,경기도 안양시 만안구 안양동 622-2,13996,,,,,,,000
해밀동물병원,20030704,0002,폐업,20060426,031-381-7532,36.38,,"경기도 안양시 동안구 관악대로 257 (비산동,지상1층)",경기도 안양시 동안구 비산동 1034-8 지상1층,13941,37.4024131742,126.9515359115,,195637.270556155,433370.550010174,,000
안양애견동물병원,20031110,0002,폐업,20031231,031-444-0774,41.01,13992,경기도 안양시 만안구 만안로223번길 13 (안양동),경기도 안양시 만안구 안양동 674-19 지상1층,13992,37.4005867691,126.9219700616,,,,,000
안양애견동물병원,20040103,0002,폐업,20040810,031-444-0774,41.01,13992,경기도 안양시 만안구 만안로223번길 13 (안양동),경기도 안양시 만안구 안양동 674-19 지상1층,13992,37.4005867691,126.9219700616,,,,,000
석수동물병원,20040108,0002,폐업,20060630,031-474-9399,37.84,13967,경기도 안양시 만안구 안양로 458-1 (석수동),경기도 안양시 만안구 석수동 325-11,13967,37.4110098926,126.9116748386,,,,,000
뉴욕동물병원,20040112,0002,폐업,20051219,031-388-7555,56.55,,"경기도 안양시 동안구 시민대로 266 (관양동,샤르망 102호, 103호)","경기도 안양시 동안구 관양동 1598 샤르망 102호, 103호",14066,37.3938454435,126.9603086238,,196414.16043194,432416.101559202,,000
에이스동물병원,20040312,0002,폐업,20141126,031-422-7582,80.44,13951,"경기도 안양시 동안구 흥안대로 537, 1층 (관양동)",경기도 안양시 동안구 관양동 1488-33 1층,13951,37.4018849074,126.9761706867,,197820.672341102,433306.601324626,,000
쿨펫동물병원,20040413,0002,폐업,20120531,031-382-0011,152.85,,"경기도 안양시 동안구 시민대로 300 (관양동,월마트내 지하1층)",경기도 안양시 동안구 관양동 1608-3 월마트내 지하1층,14066,37.3949065751,126.9637241704,,196752.332727486,432521.042909087,,000
라파엘동물병원,20050620,0002,폐업,20060814,031-476-0075,40.2,14066,경기도 안양시 동안구 부림로 121 (관양동),경기도 안양시 동안구 관양동 1608-4 동아플라자아케이드 113호,14066,37.3941616859,126.9644412155,,196784.059244886,432448.726631302,,000
준동물병원,20050909,0002,폐업,20090203,031-427-5575,23.68,14106,경기도 안양시 동안구 흥안대로223번길 19 (호계동),경기도 안양시 동안구 호계동 1121 대우한양아파트상가 116호,14106,37.3755656889,126.9662902496,,196852.91093544,430334.295150229,,000
쇼독동물병원,20051123,0002,폐업,20080826,031-465-0907,150.76,14039,경기도 안양시 동안구 경수대로 833 (비산동),경기도 안양시 동안구 비산동 580-2 혜송빌딩 2층,14039,37.3933465215,126.9421461404,,,,,000
다사랑동물병원,20051219,0002,폐업,20071017,031-385-7588,56.55,,"경기도 안양시 동안구 시민대로 266 (관양동,샤르망빌딩 102,103호 지상1층)","경기도 안양시 동안구 관양동 1598 샤르망빌딩 102,103호 지상1층",14066,37.3938454435,126.9603086238,,196414.16043194,432416.101559202,,000
둘리동물병원,20060217,0002,폐업,20160121,031-445-7582,46.8,13922,경기도 안양시 동안구 관악대로 121 (비산동),경기도 안양시 동안구 비산동 425 비산동삼성래미안본상가 161동 227호,13922,37.3990178809,126.938703362,,,,,000
강남동물병원,20060630,0002,폐업,20170106,031-474-9399,36.12,,경기도 안양시 만안구 안양로 458-1 (석수동),경기도 안양시 만안구 석수동 325-11,13967,37.4110098926,126.9116748386,,,,,000
한북가축병원,19990330,0002,폐업,20010416,,0,,경기도 포천시 영북면 영북로 186,경기도 포천시 영북면 운천리 345-15,11104,38.0908499821,127.2748861724,,,,,000
사랑동물병원,20030801,0002,폐업,20150803,,90,,경기도 포천시 소흘읍 솔모루로92번길 8,경기도 포천시 소흘읍 송우리 110-57,11174,37.8288405676,127.148436371,,212982.938575998,480714.285402116,,000
일동대신동물병원,20041022,0002,폐업,20051231,,0,,,경기도 포천시 일동면 기산리 289-2,11119,37.9540707037,127.3162138611,,227717.388329056,494665.412891085,,000
중앙유기견부속동물병원,20050106,0002,폐업,20120903,031-536-7999,60.84,,경기도 포천시 영중면 백로주길 30,경기도 포천시 영중면 거사리 90,11130,37.9767742622,127.243888687,,221357.833141025,497149.630450627,,L00
테오종합동물병원,20100108,0002,폐업,20110307,,120,,경기도 여주시 세종로 18-1,경기도 여주시 홍문동 35,12622,37.2962422126,127.6363312817,,256351.288108837,421772.590479693,,000
미 동물병원,20100319,0002,폐업,20110629,,0,,경기도 여주시 북내면 여양2로 213,경기도 여주시 북내면 당우리 283-10,12613,37.3228778803,127.6775313106,,259985.610865119,424751.160964882,,000
테오종합동물병원,20110310,0002,폐업,20120801,031-883-0279,120,,경기도 여주시 세종로 18-1,경기도 여주시 홍문동 35,12622,37.2962422126,127.6363312817,,256351.288108837,421772.590479693,,000
강아지와 고양이 동물병원,20111124,0002,폐업,20121224,031-883-5588,61.64,,경기도 여주시 세종로 42-1,경기도 여주시 창동 148-15,12627,37.29416056,127.6358310916,,256309.377452977,421547.865909043,,000
펫프렌즈 동물병원,20040723,0002,폐업,20090417,,0,,,경기도 양주시 회정동 98-5 E-mart내,11435,,,,,,,000
김성훈동물병원,20050512,0002,폐업,20071224,,0,,,경기도 양주시 고암동 178-6,11452,,,,,,,000
유안동물,20070410,0002,폐업,20150724,031-825-1576,104.72,11427,경기도 양주시 은현면 은현로 40,경기도 양주시 은현면 선암리 318-1,11427,37.8724935029,127.0235668678,,202002.173186388,485542.79246452,,000
펫프렌즈동물병원 양주,20090422,0002,폐업,20190307,031-864-0075,0,,경기도 양주시 평화로 1713,경기도 양주시 회정동 98-5 이마트 내 3층,11435,37.8417696599,127.0538942524,,,,,L00
군견교육대 양주파견진료반,20100906,0002,폐업,20120416,,176.4,,,경기도 양주시 은현면 용암리 산 49-1,11429,,,,,,,O00
농업회사법인제이비솔루션(주),20110128,0002,폐업,20200828,,192,11509,경기도 양주시 백석읍 꿈나무로 103-5,경기도 양주시 백석읍 오산리 97-1,11509,37.7985690123,126.9934983519,,199356.426799408,477337.584733923,,L00
고읍 동물병원,20110131,0002,폐업,20180214,031-821-6605,0,11492,"경기도 양주시 고읍남로 23, 139호 (광사동)",경기도 양주시 광사동 657 메가시티프라자 139호,11492,37.7940311239,127.0794645726,,206931.384577156,476829.151159683,,000
