bizplc_nm,licensg_ymd,licensg_rtrcn_ymd,bsn_state_div,bsn_state_nm,clsbiz_ymd,locplc_faclt_telno_dtls,roadnm_zipno,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt,bizcond_div_nm_info,xcrd_vl,ycrd_vl,cultur_phstrn_indutype_nm,plvtinst_div_nm,insrnc_join_yn,buldng_tot_ar,mber_recrut_tot_psncnt,detls_indutype_nm
JJ 스크린골프,20080805,,03,폐업,20150707,031-718-0757,,"경기도 성남시 분당구 불정로 256, 지하1층 101, 102호 (수내동, 청후프라자)","경기도 성남시 분당구 수내동 88-3 청후프라자 지하1층 101,102호",463865,37.3665278815,127.126979185,,211179.345,429389.885,골프연습장업,사립,,,,
NEW휘트니스,20070418,,03,폐업,20090826,,,경기도 수원시 팔달구 권광로207번길 10  (인계동),경기도 수원시 팔달구 인계동 1037-4,442834,37.2663745257,127.0329836661,,202853.644889125,418268.509196793,골프연습장업,사립,,,,
샘과숲스크린골프,20070426,,03,폐업,20130910,,,경기도 수원시 영통구 영통로200번길 75 (영통동),경기도 수원시 영통구 영통동 1117,443816,37.2442801249,127.0609468714,,205335.960161357,415818.531960057,골프연습장업,사립,,,,
뉴맥스스크린골프,20070426,,03,폐업,20111201,,,경기도 수원시 팔달구 경수대로467번길 19  (인계동),경기도 수원시 팔달구 인계동 981,442833,37.2680126917,127.0255860762,,202199.556495861,418450.0778253,골프연습장업,사립,0,,,
라이프스포츠골프,20070622,,03,폐업,20070824,,,경기도 수원시 장안구 대평로90번길 19  (정자동),경기도 수원시 장안구 정자동 872-2,440841,37.2971310229,126.9937659478,,199375.326187922,421688.485102486,골프연습장업,사립,0,,,
스타스크린골프,20070622,,03,폐업,20131118,,,경기도 수원시 팔달구 권광로 208 (인계동),경기도 수원시 팔달구 인계동 1114-10,442835,37.2658825041,127.0339340792,,202938.71678925,418217.110663808,골프연습장업,사립,,,,
수정골프클럽,20071022,,03,폐업,20200921,,,경기도 수원시 장안구 대평로 128 (정자동),경기도 수원시 장안구 정자동 266-3,440836,37.2989323114,126.9913167079,,199142.599332731,421905.117536844,골프연습장업,사립,,,,
파크휘트니스,20071205,,03,폐업,20150225,,,"경기도 수원시 팔달구 권광로 159, 지층 (인계동)",경기도 수원시 팔달구 인계동 1046-19 지층,442834,37.262114478,127.0316002584,,202733.62083026,417803.325628914,골프연습장업,사립,,,,
훼밀리스크린골프,20080130,,03,폐업,20220715,,,경기도 수원시 권선구 오목천로57번길 10-24 (오목천동),경기도 수원시 권선구 오목천동 551-1,441851,37.2403909133,126.9696350245,,197230.794163243,415391.974519266,골프연습장업,사립,,,,
AMG스크린골프,20080214,,03,폐업,20100812,,,경기도 수원시 영통구 매영로35번길 6  (매탄동),경기도 수원시 영통구 매탄동 198-94,443801,37.2696016158,127.0469269221,,204092.21473197,418628.616023227,골프연습장업,사립,0,,,
VIP스크린골프,20080404,,03,폐업,20170919,,,경기도 수원시 권선구 동수원로 232 (권선동),경기도 수원시 권선구 권선동 1296-5,441885,37.2502552995,127.0346956315,,203008.631510845,416482.021790235,골프연습장업,사립,,,,
행궁스크린골프,20080416,,03,폐업,20150714,070-4312-7924,,경기도 수원시 팔달구 창룡대로 45 (매향동),경기도 수원시 팔달구 매향동 122-31,442160,37.2832094145,127.020921955,,201772.91848774,420133.765942178,골프연습장업,사립,,,,
칠보스크린골프,20080530,,03,폐업,20170320,,,경기도 수원시 권선구 매실로53번길 11 (호매실동),경기도 수원시 권선구 호매실동 392-1,441884,37.2683192153,126.9564124211,,196060.824798074,418487.150132819,골프연습장업,사립,,,,
골프스토리,20080627,,03,폐업,20100827,,,경기도 수원시 영통구 봉영로 1613  (영통동),경기도 수원시 영통구 영통동 958-3,443810,37.2551172915,127.0739311025,,206487.708504445,417023.368667667,골프연습장업,사립,0,,,
JL골프아카데미 용인점,20080213,,03,폐업,20210330,,17077,"경기도 용인시 기흥구 중부대로788번길 5 (상하동,지하1층)",경기도 용인시 기흥구 상하동 163-11 지하1층,446513,37.2578764728,127.1422886458,,212553.83528871,417330.30621719,골프연습장업,사립,Y,,,
샤인힐,20080226,,03,폐업,20200513,031-8005-8958,16993,경기도 용인시 기흥구 동백죽전대로 509 (동백동),경기도 용인시 기흥구 동백동 419-1,446911,37.2842131472,127.1506248112,,213236.739009256,420227.508396507,골프연습장업,사립,Y,,,
그린빌 스크린골프,20080229,,03,폐업,20240418,031-889-3521,16815,"경기도 용인시 수지구 신봉1로 84, 상록신봉종합상가 405호 (신봉동)",경기도 용인시 수지구 신봉동 40-2 상록신봉종합상가,16815,37.3236231493,127.0764566581,,206706.577957859,424640.632767579,골프연습장업,사립,,,,
SBS스크린골프연습장,20080314,,03,폐업,20201116,031-321-8666,17145,경기도 용인시 처인구 동부로6번길 10 (마평동),경기도 용인시 처인구 마평동 602-6,449929,37.2329277554,127.2125384327,,218788.282600391,414583.676715894,골프연습장업,사립,,,,
광명N골프스쿨,20030527,,03,폐업,20050708,,,"경기도 광명시 광명로 942  (광명동,3층)",경기도 광명시 광명동 102-1 3층,423806,37.4826134067,126.85622305,,187214.54861357,442284.651098616,골프연습장업,사립,0,180.0,,
윈 골프스쿨,20030527,,03,폐업,20090312,26122828,,"경기도 광명시 사성로103번길 14  (철산동,광북 현대아파트 상가 지층)",경기도 광명시 철산동 55-1 광북 현대아파트 상가 지층,423829,,,,188128.241848397,443216.387758624,골프연습장업,사립,,,,
설악골프,20040628,,03,폐업,20050825,,,"경기도 광명시 오리로 378  (소하동,5층)",경기도 광명시 소하동 1242-15 5층,423826,37.4361207903,126.8797149345,,189282.904992132,437108.53087884,골프연습장업,사립,0,,,
설악골프연습장,20051118,,03,폐업,20071130,,,"경기도 광명시 오리로 378  (소하동,5층)",경기도 광명시 소하동 1242-15 5층,423826,37.4361207903,126.8797149345,,189282.904992132,437108.53087884,골프연습장업,사립,0,,,
청솔골프연습장,20060113,,03,폐업,20080630,,,경기도 광명시 오리로 993  (광명동),경기도 광명시 광명동 158-848,423858,37.4796649242,126.8527308644,,186903.488746992,441948.751581704,골프연습장업,사립,,,,
광명 골프클럽,20070214,,03,폐업,20120217,,,경기도 광명시 안현로 81 (하안동),경기도 광명시 하안동 24,423845,37.4676085039,126.8803256066,,189262.709617478,440764.339920983,골프연습장업,사립,,3159.0,,
온그린스크린골프,20070404,,03,폐업,20180420,20678555,14303,경기도 광명시 범안로 1002 (하안동),경기도 광명시 하안동 302-2 대광프라자 13층,423851,37.4596951121,126.8752913507,,188895.953790459,439733.259776516,골프연습장업,사립,,,,
훼밀리 골프연습장업,20070612,,03,폐업,20200803,02-2611-3009,14285,경기도 광명시 오리로 1003-1 (광명동),경기도 광명시 광명동 158-856 5층,423858,37.4799832573,126.8516084008,,186799.097160226,441986.847764497,골프연습장업,사립,,,,
월드골프클럽,20071127,,03,폐업,20200810,02-3666-1001,14253,경기도 광명시 도덕공원로 23 (철산동),경기도 광명시 철산동 509-267 서빈빌딩 B01호,423836,37.4713333227,126.8654574653,,188025.296800988,441027.486409186,골프연습장업,사립,,2311.0,,
탑 스크린골프,20080513,,03,폐업,20090904,,,"경기도 용인시 기흥구 보정로 117  (보정동,리베로빌딩 204호,205호)","경기도 용인시 기흥구 보정동 1266-1 리베로빌딩 204호,205호",446858,37.3198495396,127.1142984042,,210062.946119406,424209.200638014,골프연습장업,사립,0,,,
중앙 에스지,20080514,,03,폐업,20200513,,16898,"경기도 용인시 기흥구 보정로 115,  302호 (보정동,우영프라자)",경기도 용인시 기흥구 보정동 1266-2 우영프라자 302호,446913,37.3198435021,127.1152126301,,210139.233685325,424209.13592225,골프연습장업,사립,,,,
한성 VIP 골프클럽,20080519,,03,폐업,20200518,031-284-8338,16910,"경기도 용인시 기흥구 마북로 141 (마북동,3층)",경기도 용인시 기흥구 마북동 173 3층,446506,37.3031277883,127.1223840785,,210757.584699396,422356.139512474,골프연습장업,사립,Y,,,
부강스크린 골프연습장,20080521,,03,폐업,20220509,,17148,"경기도 용인시 처인구 경안천로 232, 부강프라자 2층 (고림동)",경기도 용인시 처인구 고림동 820-106 2층,17148,37.2515131226,127.219402696,,219394.711149689,416640.404611182,골프연습장업,사립,,,,
J스크린골프,20080529,,03,폐업,20151229,,17051,경기도 용인시 처인구 중부대로 1479  (김량장동),경기도 용인시 처인구 김량장동 70-4,449924,37.2333781848,127.2087375575,,218443.381008268,414636.706351788,골프연습장업,사립,,1644.0,,
위너스 스크린 골프연습장,20080612,,03,폐업,20130123,031-337-2001,,"경기도 용인시 처인구 금령로 62  (김량장동,(9층))",경기도 용인시 처인구 김량장동 295-1 (9층),449925,37.2346356071,127.2032762626,,217970.065687661,414761.62739484,골프연습장업,사립,,9186.0,,
강남 스크린골프,20080701,,03,폐업,20241119,031-287-4959,16978,"경기도 용인시 기흥구 강남동로 6 (구갈동,그랜드프라자 702호,703호,704호)","경기도 용인시 기흥구 구갈동 594-1 그랜드프라자 702호,703호,704호",446573,37.2713886859,127.1277536067,,211262.93290433,418835.013735668,골프연습장업,사립,Y,,,
로데오 스크린 골프,20080814,,03,폐업,20220616,031-323-6735,17017,경기도 용인시 처인구 중부대로 1095 (삼가동),경기도 용인시 처인구 삼가동 208-6,449060,37.2425108085,127.1681580903,,214845.615367867,415633.85294374,골프연습장업,사립,,,,
굿샷 골프연습장,20080821,,03,폐업,20160418,031-286-3826,17085,"경기도 용인시 기흥구 용구대로 1603 (공세동,지층)",경기도 용인시 기흥구 공세동 163-1 지층,446902,37.2337265186,127.1131592819,,209951.106143087,414623.405265792,골프연습장업,사립,Y,,,
스포피아스포츠센터,20050418,,03,폐업,20180813,031-665-7001,17773,경기도 평택시 경기대로 1407 (서정동),경기도 평택시 서정동 779-1 3층동,17773,37.0707428597,127.0640753929,,205634.09924915,396558.736097787,골프연습장업,사립,,3891.0,,
연세집스휘트니스클럽,20050520,,03,폐업,20090123,,,경기도 평택시 안중읍 안현로서8길 39,경기도 평택시 안중읍 현화리 834-1,451885,36.9793681598,126.9214191639,,192932.249881497,386420.718203368,골프연습장업,사립,0,,,
대영스크린골프클럽,20050615,,03,폐업,20130617,031-662-8118,,,경기도 평택시 서정동 678-36,459812,,,,,,골프연습장업,사립,0,365.0,,
KYJ골프클리닉,20051007,,03,폐업,20100106,,,경기도 평택시 포승읍 서동대로 1281,경기도 평택시 포승읍 석정리 262-10,451824,36.9878905709,126.8950712133,,190591.97177652,387366.316745708,골프연습장업,사립,0,,,
ACE골프클럽,20080918,,03,폐업,20090923,,,"경기도 성남시 분당구 정자일로198번길 15  (정자동,제나B/D 지하1층 일부)",경기도 성남시 분당구 정자동 17-4 제나B/D 지하1층 일부,463847,37.3676733069,127.1076841801,,209468.677545237,429517.658833874,골프연습장업,사립,,,,
새마을휘트니스 서현,20080923,,03,폐업,20190103,,13591,"경기도 성남시 분당구 분당로53번길 11, 302호 (서현동, 서원플라자)",경기도 성남시 분당구 서현동 269-5 서원프라자 302호,13591,37.3840695247,127.1215493063,,210693.438507803,431338.629320185,골프연습장업,사립,,,,
B.C 골프 클럽,20081108,,03,폐업,20150408,,,"경기도 성남시 중원구 순환로 230 (상대원동,, 72번지 5호 (1층~4층))","경기도 성남시 중원구 상대원동 72-1 , 72번지 5호 (1층~4층)",462120,37.444426241,127.1797152733,,215831.42810146,438045.934370842,골프연습장업,사립,,2466.0,,
비타민 종합스포츠 센터,20081110,,03,폐업,20140901,,,"경기도 성남시 중원구 광명로 289, 3층 7호 (금광동)",경기도 성남시 중원구 금광동 10 3층(7호),462800,37.444339304,127.1583264861,,213918.08132177,438064.646460358,골프연습장업,사립,,,,
신곡실내골프장,20021105,,03,폐업,20190215,,11740,경기도 의정부시 추동로5번길 5 (신곡동),경기도 의정부시 신곡동 680-8,480833,37.7429326058,127.0565879259,,204916.984354694,471164.186989617,골프연습장업,사립,,,,
JOY골프스쿨,20020227,,03,폐업,20160226,,11730,경기도 의정부시 발곡로 30 (신곡동),경기도 의정부시 신곡동 720-5 5층,480834,37.7309511083,127.058214119,,205060.036250749,469831.519744714,골프연습장업,사립,,,,
한양골프연습장,20020306,,03,폐업,20070621,,,경기도 의정부시 추동로19번길 17-14  (신곡동),경기도 의정부시 신곡동 675-10,480833,37.7436091802,127.0567427949,,204930.716800838,471239.398091234,골프연습장업,사립,0,,,
뉴그린골프연습장,20030317,,03,폐업,20180411,,11733,경기도 의정부시 신곡로 11 (신곡동),경기도 의정부시 신곡동 724-2,480070,37.7276632851,127.056349892,,204820.667724446,469497.850280435,골프연습장업,사립,,,,
그랜드실내골프연습장,20031108,,03,폐업,20190121,,11695,경기도 의정부시 평화로552번길 18 (의정부동),경기도 의정부시 의정부동 198-14 3층,480843,37.7411790942,127.0481653317,,204173.721426883,470965.90383448,골프연습장업,사립,,1392.0,,
비타민 휘트니스 클럽,20031108,,03,폐업,20111114,,,"경기도 의정부시 청사로47번길 18  (금오동,로얄프라자 603)",경기도 의정부시 금오동 470-2 로얄프라자 603,480865,37.7525223834,127.0686543644,,205965.397341531,472223.880574157,골프연습장업,사립,,,,
탑골프연습장,20030813,,03,폐업,20071214,,,경기도 의정부시 장곡로596번길 15  (신곡동),경기도 의정부시 신곡동 760-3,480864,37.7492806404,127.0694791209,,206052.504079213,471867.916197683,골프연습장업,사립,0,,,
그린골프연습장,20030821,,03,폐업,20180411,,11775,경기도 의정부시 장곡로628번길 22 (신곡동),경기도 의정부시 신곡동 765-4 삼성플러스 8층,480864,37.7497694449,127.0725297955,,206320.822970822,471922.834483134,골프연습장업,사립,,,,
LA골프교실,20040112,,03,폐업,20080328,,,"경기도 의정부시 진등로 6  (녹양동,302)",경기도 의정부시 녹양동 388-8 302,480826,37.7585778288,127.0328129053,,202826.032758252,472898.530595089,골프연습장업,사립,0,,,
골프존24,20151218,,03,폐업,20231023,031-287-1872,17079,"경기도 용인시 기흥구 한보라2로 5-9, 2층 (보라동)",경기도 용인시 기흥구 보라동 578-4 세진빌딩,17079,37.254702483,127.1105260881,,209734.945548479,416981.147503427,골프연습장업,사립,Y,3659.0,,
벨류 휘트니스,20160126,,03,폐업,20230614,031-897-2033,16905,"경기도 용인시 기흥구 용구대로2469번길 10, B02호 (보정동, 죽전 일성트루엘)",경기도 용인시 기흥구 보정동 1293 B02호,16905,37.3075274715,127.1060672337,,209335.413490546,422850.130324793,골프연습장업,사립,Y,20252.0,,
SG스크린골프(중동점),20160405,,03,폐업,20220527,031-283-9444,16995,경기도 용인시 기흥구 동백죽전대로175번길 13 (중동),경기도 용인시 기흥구 중동 26,16995,37.2577868749,127.160851186,,214206.197455645,417338.249134167,골프연습장업,사립,Y,1307.0,,
기적골프,20160926,,03,폐업,20200825,,16977,"경기도 용인시 기흥구 강남로 3, 6층 601호 (구갈동, 강남앤플러스)",경기도 용인시 기흥구 구갈동 581-1 강남앤플러스 601호,16977,37.2710681196,127.1261422767,,211118.173754747,418801.766482142,골프연습장업,사립,Y,,,
기흥스크린골프,20161018,,03,폐업,20220307,031-282-1080,16972,"경기도 용인시 기흥구 관곡로64번길 18, 9층 902호 (구갈동, 모닝프라자)",경기도 용인시 기흥구 구갈동 351-1 모닝프라자 9층 902호,16972,37.2811379052,127.1124993771,,209907.270473354,419914.346061897,골프연습장업,사립,Y,,,
