sigun_nm,refine_road_nm_addr,refine_lotno_addr,refine_zipno,locplc_faclt_telno_dtls,refine_wgs84_lat,refine_wgs84_logt,bizcond_div_nm_info,sanittn_bizcond_nm,ratg_div_nm,rk_cnt_faclt_div_nm,factry_prdc_dut_emply_cnt,multi_utlz_bizest_yn,traditn_bizest_apnt_id,traditn_bizest_food_desc
,"경기도 시흥시 물왕수변로 64, 1(일부)층 (산현동)",경기도 시흥시 산현동 251-2 1층일부,14990,,37.3785688095,126.8333826298,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 오이도로 167,경기도 시흥시 정왕동 2003-8 A동 45호,15015,031-433-2442,37.3458883179,126.6882103529,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 비둘기공원7길 53 (대야동, 103,104호일부)","경기도 시흥시 대야동 546-3 103,104호일부",14912,031-315-1601,37.4413770668,126.7917454951,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 삼미시장3길 33,경기도 시흥시 신천동 741-29,14948,031-311-5930,37.4404246789,126.7817953995,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 은행로149번길 6,경기도 시흥시 은행동 530-4 101호,14917,031-691-4138,37.4443228107,126.7990206761,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 비둘기공원7길 45, 206호 (대야동)",경기도 시흥시 대야동 545-1 트윈프라자 B동,14912,,37.4420193646,126.7921350993,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 정왕대로 64, 시흥식자재마트 내 일부호 (정왕동)",경기도 시흥시 정왕동 1861-3 메가쇼핑몰,15040,,37.3542557561,126.7235297297,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 복지로53번길 31-2, 1층 일부호 (대야동)",경기도 시흥시 대야동 485-1,14909,,37.4453724433,126.786145759,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 거북섬남로 45, 근린생활시설동 1층 105호 (정왕동, 호반써밋 더퍼스트오션)",경기도 시흥시 정왕동 2712 호반써밋 더퍼스트오션,15119,,37.3237980842,126.6859198273,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 능곡로 182, 홈플러스익스프레스 능곡점내 (능곡동)",경기도 시흥시 능곡동 753 신성프라자,14995,,37.3682632809,126.8108643032,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 신천3길 13,경기도 시흥시 신천동 734,14948,,37.4393242667,126.7846432492,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 배곧전원로 18-8, 1층 일부호 (배곧동)",경기도 시흥시 배곧동 101-28,15010,,37.3786967254,126.7270390371,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 서울대학로278번길 67, 시흥배곧 롯데마트 1층 신선식품 수산코너호 (배곧동)",경기도 시흥시 배곧동 202 시흥배곧 롯데마트,15011,,37.3688907319,126.7313182505,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 월곶해안로161번길 3,경기도 시흥시 월곶동 1013-20,14963,,37.3886937892,126.7368998952,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 마유로418번길 10, 롯데시네마 시화점 113호 (정왕동)",경기도 시흥시 정왕동 2327-2 롯데시네마 시화점,15049,,37.3514000851,126.7418503694,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 오이도로135번길 13,경기도 시흥시 정왕동 1974-9 101호,15015,070-7571-6352,37.3470659695,126.6890670189,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 대골안길 51 (대야동),경기도 시흥시 대야동 470,14905,031-311-4585,37.4450684421,126.7880478842,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 큰솔로7번길 24, 1층 (정왕동)",경기도 시흥시 정왕동 1416-13 1층,15059,031-432-2255,37.3397396285,126.7494297257,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 은계남로 12, 1층 135호 (은행동, 시흥은계 호반 써밋플레이스)",경기도 시흥시 은행동 644 시흥은계 호반 써밋플레이스,14922,,37.4351025771,126.8037071995,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 은계중앙로 115, 상가동 1층 108호 (은행동, 시흥은계우미린더퍼스트)",경기도 시흥시 은행동 47-1 시흥은계우미린더퍼스트,14923,,37.4399621001,126.803910867,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 복지로 39-17 (대야동),경기도 시흥시 대야동 491-2,14909,031-314-1303,37.4435911183,126.78819754,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 비둘기공원로 28,경기도 시흥시 대야동 542 지에스마트,14912,031-435-7553,37.4430368253,126.7919559438,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 희망공원로 269,경기도 시흥시 정왕동 2166-4,15081,031-942-1910,37.3452082082,126.725237369,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 평안상가1길 1, 시흥식자재마트 지하1층 일부호 (정왕동)",경기도 시흥시 정왕동 1622,15062,,37.3388673438,126.7483320831,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 새재로17번길 3, 1층 일부호 (장현동)",경기도 시흥시 장현동 543-1,14998,02-845-4358,37.3810543546,126.8017561503,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 옥구천동로 402, 월드아파트 지하1층 일부호 (정왕동)",경기도 시흥시 정왕동 1873-3 월드아파트,15027,,37.3567512193,126.7302225709,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 마유로238번길 26, 롯데마트 시화점 지하층 지하1층 일부호 (정왕동)",경기도 시흥시 정왕동 1366-4,15079,070-4707-0618,37.3376271419,126.7306774357,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 신현로14번길 2 (포동, 태현2차 아파트 상가동, B01)",경기도 시흥시 포동 2 태현2차아파트 상가동 B01호,14957,031-312-1661,37.4080823924,126.7875053908,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 마유로 415, 역전프라자 1층 106호 일부호 (정왕동)",경기도 시흥시 정왕동 2302 역전프라자,15024,031-318-3500,37.3519417729,126.7405803334,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 비둘기공원7길 38 (대야동),경기도 시흥시 대야동 542,14912,,37.4430368253,126.7919559438,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 배곧4로 32-28, 1층 109호 일부호 (배곧동)",경기도 시흥시 배곧동 119,15010,,37.378166878,126.7259601659,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 포도원로116번길 25, 프라임지식산업센타 1동 111호 일부호, 112호 일부호, 113~118호 (신천동)",경기도 시흥시 신천동 864-4 프라임지식산업센타,14952,031-439-3310,37.4337538185,126.7891158509,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 동서로 1106,경기도 시흥시 목감동 202-23 하모니마트(내),14984,,37.3873759513,126.8612857137,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 정왕천로431번길 1,경기도 시흥시 정왕동 1177-5,15052,031-499-1672,37.3458384164,126.7531511915,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 복지로120번길 8 (대야동),경기도 시흥시 대야동 280-2 1호,14907,031-311-2577,37.4489131907,126.7933815895,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 정왕대로 210, 2층 (정왕동)",경기도 시흥시 정왕동 1734-2 E MART시화점,15066,031-858-1226,37.3459328804,126.7368812651,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 오이도어시장로 7,경기도 시흥시 정왕동 2004-3 오이도어시장 A동 139호,15015,031-433-6573,37.3451101492,126.6890880534,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 비둘기공원로 28, 롯데마트 시흥점 1층 일부호 (대야동)",경기도 시흥시 대야동 542 롯데마트 시흥점,14912,,37.4430368253,126.7919559438,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,,"경기도 시흥시 장곡동 0-0 연성지구26-2,3,4블럭노마진프라자지하1층",,031-697-7798,,,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 장곡로53번길 11 (장곡동),경기도 시흥시 장곡동 810-1,15002,031-317-2232,37.3782193739,126.7828972939,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 정왕대로 210, 2층 (정왕동, 시화이마트)",경기도 시흥시 정왕동 1734-2 시화이마트 2층,15066,,37.3459328804,126.7368812651,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 희망공원로 269, 홈플러스시화점 2층 일부호 (정왕동)",경기도 시흥시 정왕동 2166-4 홈플러스시화점,15081,031-677-0113,37.3452082082,126.725237369,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 배곧4로 32-13, 이마트에브리데이 일부 (정왕동)",경기도 시흥시 정왕동 2477-3,15010,,37.376956103,126.7268874805,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 함송로13번길 16-8, 고려빌딩 1층 104(일부)호 (정왕동)",경기도 시흥시 정왕동 1881-1 고려빌딩,15020,,37.3643510855,126.731816276,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 옥구천서로373번길 8, 105호 일부호 (정왕동, 양무리교회)",경기도 시흥시 정왕동 1866-6 양무리교회,15030,,37.3557018589,126.7268797058,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 월곶중앙로 38, 1층 140일부호 (월곶동)",경기도 시흥시 월곶동 995-1 마린월드 상가 140일부호,14966,031-317-7783,37.3880373624,126.7413460252,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 수풀안길 14-22, 로얄팰리스 4차 1층 110호 (조남동)",경기도 시흥시 조남동 711-1 로얄팰리스 4차,14986,,37.3812505775,126.8620153961,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 진말로9번길 2, 부석프라자 104호 (장곡동)",경기도 시흥시 장곡동 820-3 부석프라자,15002,,37.378468074,126.7852668701,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 서울대학로278번길 67, 1층 (정왕동, 롯데마트시흥배곧점내 수산코너)",경기도 시흥시 정왕동 1771-1 롯데마트시흥배곧점내 수산코너,15011,051-717-2950,37.3688907319,126.7313182505,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 오이도어시장로 8,"경기도 시흥시 정왕동 2005-3 오이도종합어시장 B동 133,134호",15015,031-434-4478,37.3446490932,126.6888897946,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 오이도중앙로 35-1,경기도 시흥시 정왕동 1995-7,15015,031-481-6643,37.34489987,126.6899709251,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 옥구공원로 183 (정왕동, 식자재왕도매마트)",경기도 시흥시 정왕동 1733-4,15036,,37.3450091694,126.732035946,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 월곶중앙로30번안길 10-7, 보람빌딩 1층 (월곶동)",경기도 시흥시 월곶동 998-2 보람빌딩,14966,031-319-5579,37.3902419054,126.7421597657,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 복지로 105-3, 1층 일부호 (대야동)",경기도 시흥시 대야동 345-15,14906,,37.4483281008,126.792007825,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 은행로173번길 17, 홈플러스익스프레스 시흥대야점 1층 일부호 (대야동)",경기도 시흥시 대야동 572-3 HOMEPLUS EXPRESS,14914,,37.44484142,126.7968000667,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 범안로336번길 6, 2층 일부호 (계수동)",경기도 시흥시 계수동 101-2,14925,,37.453770581,126.816208542,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 은행로218번길 4,경기도 시흥시 대야동 568-4 상가 105호,14908,,37.4468525997,126.7924626352,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 대은로104번길 22,경기도 시흥시 은행동 540-2,14916,031-311-6880,37.4436987283,126.8001795864,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 배곧4로 103, 대경프라자 1층 110호 (배곧동)",경기도 시흥시 배곧동 77 대경프라자,15010,031-362-4977,37.3738692988,126.7345653684,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 산현마을길 33-6, 1층 일부호 (산현동)",경기도 시흥시 산현동 511-7,14989,,37.3760055651,126.8456938823,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 목감둘레로 253-33, 2층 210호 (조남동)",경기도 시흥시 조남동 710,14986,,37.3812108663,126.8613380066,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,,경기도 시흥시 월곶동 1010-4 리치마트정육점,14964,031-318-5570,37.3902457487,126.735754493,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 장곡로 17,경기도 시흥시 장곡동 823-6 113호,15002,031-318-2346,37.3790542572,126.7868087306,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 정왕대로 210 (정왕동, 이마트시화점)",경기도 시흥시 정왕동 1734-1,15066,031-434-4306,37.3459328804,126.7368812651,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 서울대학로278번길 25-32, 다인로얄팰리스 배곧2차 1층 104호 (배곧동)",경기도 시흥시 배곧동 198-2 다인로얄팰리스 배곧2차,15011,,37.3692022673,126.7293274077,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 오이도로 173, B동 34~35호 (정왕동)",경기도 시흥시 정왕동 2003-12 34~35호,15015,031-410-1991,37.3454457514,126.6880796381,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 장현서3길 23, 1층 일부호 (장현동)",경기도 시흥시 장현동 407-2,14996,031-314-6456,37.372723102,126.7967510276,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 희망공원로 269, 2층 (정왕동, 홈플러스 시화점)",경기도 시흥시 정왕동 2166-4 홈플러스 시화점,15081,,37.3452082082,126.725237369,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,경기도 시흥시 희망공원로 269,경기도 시흥시 정왕동 2166-4 홈플러스시화점 2층,15081,055-313-0646,37.3452082082,126.725237369,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,"경기도 시흥시 서울대학로278번길 19-13, 108동 1층 B-137호 일부호 (배곧동, 시흥배곧 C1 호반 써밋플레이스)",경기도 시흥시 배곧동 191 시흥배곧 C1 호반 써밋플레이스,15011,,37.3711662538,126.7277939416,즉석판매제조가공업,즉석판매제조가공업,,,,N,,
,경기도 시흥시 은행로 267 (은행동),경기도 시흥시 은행동 538-1 신명상가109-1,14917,031-311-2246,37.4437293778,126.7977487718,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
,"경기도 시흥시 정왕대로 210 (정왕동, 이마트시화점)",경기도 시흥시 정왕동 1734-1 이마트시화점,15066,070-4027-7288,37.3459328804,126.7368812651,즉석판매제조가공업,즉석판매제조가공업,,,0,N,,
