indutype_nm,cmpnm_nm,signgu_nm,emd_nm,roadnm_addr,lotno_addr,detail_addr,rprs_telno_info,opr_hr_info,sat_opr_hr,sun_opr_hr,restday_info,image_nm,dat_crtr_ymd,refine_wgs84_lat,refine_wgs84_logt
동물미용업,늘봄펫살롱,평택시,용이동,"경기도 평택시 현촌1로 50, 102호 (용이동)",경기도 평택시 용이동 597-5,1층,0507-1313-4536,10:00~20:00,10:00~20:00,10:00~20:00,화요일,,20221027,36.9982856962,127.133348561
동물미용업,딱꾸야,고양시 덕양구,관산동,경기도 고양시 덕양구 고골길 23 107호 딱꾸야,경기도 고양시 덕양구 관산동 671-4,1층,0507-1333-5611,10:00~19:00,10:00~19:00,,일요일,313110160046_1.jpeg,20221124,37.7102207475,126.856528097
동물위탁관리업,호텔멍살롱,수원시 권선구,권선동,경기도 수원시 권선구 경수대로 408 104호 호텔멍살롱 (권선동),경기도 수원시 권선구 권선동 1010-1 청광 노블하임,,0507-1323-4978,10:30~19:30,10:30~19:30,12:30~17:30,연중무휴,323101260027_1.jpeg,20221205,37.2626488079,127.0254392791
동물미용업,#아름답개,수원시 권선구,오목천,경기도 수원시 권선구 삼천병마로 1553,경기도 수원시 권선구 오목천동 444-27,,0507-1373-8922,11:00~19:00,11:00~19:00,휴무,일,313101255060_1.jpeg,20221205,37.2414492868,126.9624682405
동물미용업,소사프라임동물병원,부천시,소사본동,경기도 부천시 소사로 184 (소사본동),경기도 부천시 소사본동 184-6,1층,032-345-8275,10:00~19:30,10:00~18:00,10:00~14:00,월요일,313105093013_1.jpeg,20221028,37.4746340409,126.7957632849
동물미용업,로얄벳 동물병원,용인시 수지구,신봉동,"경기도 용인시 수지구 수지로 203 이마트수지점 (신봉동, E 마트)",경기도 용인시 수지구 신봉동 909번지 이마트수지점,,031-263-7585,,,,,313119353039_1.jpeg,20221205,37.3197625692,127.0833291279
동물미용업,한화솔루션(주)갤러리아 프랑소와펫 광교갤러리아점,수원시 영통구,하동,경기도 수원시 영통구 광교중앙로 124 갤러리아 광교 보행광장로 103호,경기도 수원시 영통구 하동 1017-2 갤러리아 광교 보행광장로 103호,,0507-1311-6930,10:30~20:30,10:30~20:30,10:30~20:30,연중무휴,313101463065_1.jpeg,20221019,37.2853339989,127.0572677088
동물미용업,숲속동물병원,시흥시,신천동,"경기도 시흥시 삼미시장1길 39, 리앤신빌딩 (신천동)",경기도 시흥시 신천동 743번지,1층,031-317-8275,09:30~07:30,09:30~06:30,,일요일,313115052007_1.jpeg,20221107,37.4412632357,126.7818439067
동물미용업,한국동물병원,성남시 중원구,상대원동,경기도 성남시 중원구 희망로 360,경기도 성남시 중원구 상대원동 2999-10번지,,031-746-8990,,,,,313102258016_1.jpeg,20221205,37.4378226046,127.1584013314
동물위탁관리업,가나동물병원,성남시 수정구,신흥동,"경기도 성남시 수정구 수정로 160 (신흥동, 신흥상가)",경기도 성남시 수정구 신흥동 5536번지,,031-721-7582,,,,,323102151005_1.jpeg,20221205,37.4424845762,127.1378393789
동물미용업,펫이좋아,구리시,수택동,경기 구리시 이문안로99번길 10-9 펫이좋아,경기도 구리시 수택동 453-23,1층,0507-1372-8086,10:00~20:00,,,일요일,313112057004_1.jpeg,20221118,37.5924142536,127.1429590098
동물미용업,자연앤동물병원,남양주시,다산동,경기 남양주시 다산중앙로 109 한강르네상스 205호 자연앤 동물병원,경기도 남양주시 다산동 6089-3,2층,0507-1328-7599,10:00~20:00,10:00~18:00,,일요일,313113058083_1.jpeg,20221124,37.6229380335,127.1534425242
동물미용업,몽몽몽(MONGMONGMONG),여주시,현암동,경기도 여주시 현암로 11-32,경기도 여주시 현암동 667-2번지,1층,***-****-****,10:00~20:00,10:00~20:00,휴무,일요일,313128053005_1.jpeg,20221025,37.3128504763,127.6323211032
동물미용업,저스트벳 동물병원,오산시,원동,"경기도 오산시 원동로 6, 파크스퀘어 105~106호 (원동)",경기도 오산시 원동 841 파크스퀘어 105~106호,,031-378-1514,10:00~19:00,10:00~18:00,휴무,일요일,313114052036_1.jpeg,20221027,37.1420473945,127.0696230257
동물미용업,24시 숨 동물병원,수원시 권선구,권선동,"경기도 수원시 권선구 권선로 715, 1층 (권선동)",경기도 수원시 권선구 권선동 1022-7,,031-548-2475,00:00~24:00,00:00~24:00,00:00~24:00,무휴,313101260021_1.jpeg,20221205,37.2587264608,127.0296364511
동물미용업,멍댕샵,고양시 일산동구,중산동,경기도 고양시 일산동구 중산로 99 상가동 1층 103호(중산동),경기도 고양시 일산동구 중산동 1680,1층,0507-1455-5950,10:00~19:00,10:00~19:00,10:00~19:00,연중무휴,313110352066_1.jpeg,20221110,37.6809241379,126.781002672
동물미용업,블링독,파주시,동패동,경기 파주시 와석순환로192번길 14-54,경기도 파주시 동패동 1810,1층,031-943-2253,10:00~19:00,10:00~19:00,10:00~19:00,연중무휴,313120058103_1.jpeg,20221031,37.715361256,126.7417988991
동물미용업,개미남,의정부시,낙양동,"경기도 의정부시 용민로237번길 8-21, 더하우스 1층 (낙양동)",경기도 의정부시 낙양동 706-6,1층,070-8285-7705,10:00~20:00,10:00~20:00,10:00~20:00,,313103071068_1.jpeg,20221205,37.7496330125,127.0977872443
동물미용업,아롱이네 펫살롱,안양시 동안구,호계동,경기도 안양시 동안구 경수대로610번길 68,경기도 안양시 동안구 호계동 1084-2,,031-427-8256,10:00~18:00,10:00~18:00,10:00~18:00,목요일,313104267042_1.jpeg,20221205,37.378131717,126.9596983624
동물미용업,놀러왕왕왕,수원시 권선구,입북동,경기도 수원시 권선구 율전로 2 입북프라자 4층 (입북동),경기도 수원시 권선구 입북동 251-8 4층,,,09:00~18:30,09:00~18:30,09:00~18:30,목요일,313101262062_1.jpeg,20221205,37.2947895631,126.9595954906
동물위탁관리업,해피멍멍,구리시,갈매동,경기 구리시 갈매중앙로 131 상가 2동 110호,경기도 구리시 갈매동 590,1층,0507-1387-9155,10:00~19:00,10:00~19:00,10:00~19:00,수요일,323112051022_1.jpeg,20221117,37.6357747375,127.1188822694
동물미용업,겟베럴(Get Better),성남시 분당구,정자동,경기도 성남시 분당구 내정로129번길 6 (정자동),경기도 성남시 분당구 정자동 47-6번지,,***-****-****,,,,,313102378004_1.jpeg,20221205,37.3718732138,127.1157602141
동물미용업,모란모란,안산시 상록구,이동,경기도 안산시 상록구 매화로2길 3 모란모란,경기도 안산시 상록구 이동 576-8번지,,0507-1359-0399,10:00~19:00,10:00~19:00,10:00~19:00,화요일,313109174005_1.jpeg,20221022,37.3044895687,126.8603738257
동물위탁관리업,루리힐,양주시,옥정동,경기 양주시 옥정동로7길 40 파크프라자 401호,경기도 양주시 옥정동 1036-4 파크프라자 401호,4층,0507-1403-6679,10:00~20:00,10:00~20:00,10:00~20:00,화요일,323126056005_1.jpeg,20221020,37.8212127182,127.0969332681
동물위탁관리업,조선생 펫살롱,의정부시,민락동,경기도 의정부시 오목로225번길 16-3 102호 (민락동),경기도 의정부시 민락동 823-4,1층,0507-1313-7613,09:00~19:00,09:00~19:00,휴무,일요일,323103071036_1.jpeg,20221122,37.7464459078,127.0988374188
동물위탁관리업,꽃같은 개,구리시,수택동,경기 구리시 검배로 89,경기도 구리시 수택동 288,1층,031-556-8305,,,,,323112056002_1.jpeg,20221118,37.5951518653,127.1481340723
동물미용업,Dr.DOG 동물의료센터,고양시 일산동구,정발산동,경기도 고양시 일산동구 일산로394번길 5-9 1층,경기도 고양시 일산동구 정발산동 1294-5,1층,0507-1487-0079,12:00~21:00,12:00~21:00,12:00~21:00,연중무휴,313110353060_1.jpeg,20221108,37.6706401792,126.7810225333
동물미용업,마이펫애견미용실,평택시,안중읍,"경기도 평택시 안중읍 안현로서6길 5, 덕진빌딩 1층",경기도 평택시 안중읍 현화리 854-2 덕진빌딩,1층,0507-1397-6363,10:00~21:00,10:00~21:00,휴무,일요일,313107012058_1.jpeg,20221021,36.9831876793,126.9283343035
동물미용업,몽블리 펫샵,파주시,아동동,"경기도 파주시 중앙로 280, 101동 1층 4호 (아동동, 장안초원아파트)",경기도 파주시 아동동 329-6 장안초원아파트,,031-943-1434,,,,,,20221102,37.761144697,126.7771615554
동물위탁관리업,레인바우,시흥시,포동,경기도 시흥시 신현로 127 (포동),경기도 시흥시 포동 20-4번지,,031-1877-1722,14:00~20:00,11:00~20:00,11:00~20:00,,323115053007_1.jpeg,20221121,37.4029159467,126.7768432025
동물미용업,똘이야,부천시,상동,"경기도 부천시 부일로 305, 1층 (상동)",경기도 부천시 상동 317-7,1층,032-661-6979,10:00~19:00,10:00~19:00,휴무,일요일,313105089101_1.jpeg,20221031,37.4886110446,126.7642199526
동물위탁관리업,쿨펫 동물병원,수원시 영통구,망포동,"경기도 수원시 영통구 영통로 120, 효성빌딩 1층 (망포동)",경기도 수원시 영통구 망포동 557-1 효성빌딩,1층,031-206-7503,10:00~20:00,10:00~20:00,10:00~20:00,"둘째,넷째 일요일 휴무",323101467044_1.jpeg,20221123,37.2386493715,127.0569095381
동물미용업,동물병원 Dr.정,성남시 중원구,은행동,경기도 성남시 중원구 산성대로 498,경기도 성남시 중원구 은행동 1633번지,,031-733-9325,10:00~20:00,10:00~18:00,13:00~18:00,,,20221013,37.4555735597,127.1625719469
동물미용업,댕댕이샵,군포시,도마교동,경기도 군포시 송부로34번길 31 1층 101호,경기도 군포시 도마교동 489-7번지 1층 101호,,0507-1359-3076,10:00~18:00,10:00~18:00,,일요일,313116062007_1.jpeg,20221115,37.3159633501,126.9196731282
동물미용업,다솜,용인시 기흥구,고매동,경기도 용인시 기흥구 신고매로 124 롯데프리미엄 아울렛 기흥점 (고매동),경기도 용인시 기흥구 고매동 280번지 롯데프리미엄 아울렛 기흥점,,031-8036-3468,11:00~21:00,11:00~21:00,11:00~21:00,,313119254001_1.jpeg,20221124,37.2254498143,127.1209568881
동물위탁관리업,업투독,평택시,팽성읍,경기도 평택시 팽성읍 계양로 230 UP TO DOG,경기도 평택시 팽성읍 본정리 26-2,1층,0507-1349-4508,09:00~20:00,09:00~20:00,09:00~20:00,연중무휴,323107011025_1.jpeg,20221028,36.945267027,127.0228666379
동물위탁관리업,이뻐해줄개,수원시 팔달구,인계동,"경기도 수원시 팔달구 인계로68번길 6, 3층 (인계동)",경기도 수원시 팔달구 인계동 975-7,3층,031-309-9393,11:00~22:00,11:00~22:00,11:00~22:00,수요일,323101356017_1.jpeg,20221026,37.2687217443,127.0248259555
동물위탁관리업,뿌리네 애견샵,수원시 권선구,탑동,"경기도 수원시 권선구 하탑로41번길 41, 해피타운 (탑동)",경기도 수원시 권선구 탑동 848 해피타운,,031-298-8637,10:00~20:00,10:00~20:00,10:00~20:00,연중무휴,323101256018_1.jpeg,20221205,37.2707757359,126.9754449366
동물위탁관리업,베드 독,동두천시,생연동,경기도 동두천시 평화로 2357 (생연동),경기도 동두천시 생연동 743-6,1층,031-868-6008,08:00~19:00,08:00~19:00,08:00~19:00,월요일,323108056003_1.jpeg,20221205,37.8981868689,127.0575121338
동물위탁관리업,도그아일랜드,광주시,역동,경기도 광주시 포은대로 788-9 도그아일랜드,경기도 광주시 역동 216-32번지,,0507-1348-2431,10:00~21:00,10:00~21:00,10:00~21:00,화요일,323125054043_1.jpeg,20221114,37.3951314067,127.2514958825
동물위탁관리업,멍블랑,남양주시,화도읍,경기 남양주시 화도읍 비룡로 185-20 상가동2층 208호,경기도 남양주시 화도읍 묵현리 147-3,2층,0507-1337-3236,10:00~20:00,10:00~20:00,10:00~20:00,화요일,323113013046_1.jpeg,20221123,37.6681390623,127.3010467146
동물미용업,기흥로움동물병원,용인시 기흥구,구갈동,경기도 용인시 기흥구 기흥역로 9 롯데캐슬레이시티 상가 128호,경기도 용인시 기흥구 구갈동 227-32번지,,031-285-0119,10:00~20:00,10:00~20:00,10:00~19:00,화요일,313119252010_1.jpeg,20221205,37.2743774077,127.115252407
동물위탁관리업,라라펫,안산시 상록구,사동,경기도 안산시 상록구 항가울로 31 1층,경기도 안산시 상록구 사동 1424-2번지,,031-418-0279,10:00~21:00,10:00~21:00,10:00~21:00,연중무휴,323109177022_1.jpeg,20221101,37.2846772143,126.8471735916
동물미용업,데이동물의료센터,하남시,망월동,"경기도 하남시 미사강변동로 121 101호, 102호",경기도 하남시 망월동 1093-3번지,,031-791-7588,10:00~21:00,10:00~21:00,10:00~19:00,연중무휴,,,37.5654111435,127.1913932251
동물미용업,티움동물병원,수원시 권선구,금곡동,경기도 수원시 권선구 서수원로523번길 30-23,경기도 수원시 권선구 금곡동 1135-2,,031-292-7504,10:00~20:00,10:00~19:00,휴무,매주 일요일,313101265047_1.jpeg,20221205,37.2713602183,126.9571349759
동물미용업,멍멍이 미용실,김포시,풍무동,경기도 김포시 풍무로57번길 27 신현대빌라트 108동 101호,,,031-998-5586,10:00~19:00,10:00~19:00,10:00~19:00,,313123054043_1.jpeg,20221026,37.6005152968,126.7197540175
동물위탁관리업,리틀몽,용인시 수지구,성복동,경기도 용인시 수지구 성복1로 80 성복서희스타힐스 1층 107호,경기도 용인시 수지구 성복동 168-10번지 성복역 서희스타힐스,,0507-1310-7176,,,,,323119359073_1.jpeg,20221205,37.3156813774,127.0712985037
동물미용업,플러스독,용인시 처인구,이동읍,경기도 용인시 처인구 이동읍 백옥대로 614-1,경기도 용인시 처인구 이동읍 천리 246-2,1층,031-323-3901,10:00~20:00,10:00~20:00,10:00~20:00,,313119113023_1.jpeg,20221121,37.1916121246,127.207174166
동물미용업,펫앤스토리,용인시 처인구,모현읍,경기도 용인시 처인구 모현읍 곡현로 748-1,경기도 용인시 처인구 모현읍 일산리 530-10번지,,031-1833-2773,10:00~19:00,10:00~19:00,10:00~19:00,,313119112026_1.jpeg,20221122,37.3489690645,127.2298117903
동물미용업,서울하은동물병원,고양시 덕양구,향동동,경기도 고양시 덕양구 꽃내음1길 128,경기도 고양시 덕양구 향동동 489-11,1층,02-6951-0275,10:00~19:00,10:00~18:00,,"일요일,월요일",313110167066_1.jpeg,20221121,37.5998956551,126.8900033897
동물위탁관리업,워리워리,용인시 수지구,성복동,"경기도 용인시 수지구 성복2로 17 B104호 워리워리 (성복동, 수지 골드프라자1)",경기도 용인시 수지구 성복동 33-1번지 B104호 워리워리,,0507-1427-5279,,,,,,20221205,37.3107414111,127.0812686258
동물미용업,아로메리,성남시 분당구,서현동,경기도 성남시 분당구 불정로420번길 8 (서현동),경기도 성남시 분당구 서현동 334-5번지,,***-****-****,,,,,313102359032_1.jpeg,20221205,37.3761062206,127.1404516203
동물미용업,띠엠뽀펫,평택시,포승읍,경기도 평택시 포승읍 한유지길 12,경기도 평택시 포승읍 석정리 1195-6,1층,031-683-1334,10:30~20:00,10:30~20:00,10:30~20:00,비정기휴무,313107013109_1.jpeg,20221021,36.988266782,126.8788980881
동물위탁관리업,야옹아 멍멍해봐(수원 구운점),수원시 권선구,구운동,경기도 수원시 권선구 금호로 187 (구운동),경기도 수원시 권선구 구운동 542-5,,031-298-0049,10:00~21:00,10:00~21:00,10:00~21:00,연중무휴,323101257010_1.jpeg,20221028,37.2745665588,126.9704894775
동물미용업,휴그루밍,수원시 장안구,송죽동,경기도 수원시 장안구 경수대로995번길 11-27 1층,경기도 수원시 장안구 송죽동 451-12,,,10:00~20:00,10:00~20:00,10:00~20:00,월,313101159004_1.jpeg,20221027,37.3047053445,127.0029003931
동물미용업,프리티도그(Pretty Dog),안성시,공도읍,경기 안성시 공도읍 덕봉서원로 27,경기도 안성시 공도읍 용두리 104-2,,031-654-9244,10:00~20:00,휴무,휴무,"토,일",313122011004_1.jpeg,20221028,37.0068654738,127.1695336526
동물미용업,베스트 동물병원,화성시,진안동,"경기도 화성시 효행로 1036, 아시아빌딩 101호 (진안동)",경기도 화성시 진안동 877-4 아시아빌딩 101호,,0507-1419-0275,10:00~20:00,10:00~17:00,휴무,일요일,313124052127_1.jpeg,20221107,37.2132671529,127.0406707975
동물미용업,젤리그루밍,화성시,반월동,"경기도 화성시 영통로61번길 6, 제일프라자 125호 (반월동)",경기도 화성시 반월동 864-1 제일프라자 125호,1층,070-8892-2004,10:00~18:00,10:00~18:00,10:00~18:00,수요일,313124055053_1.jpeg,20221030,37.2354832004,127.0611444513
동물미용업,운암애견,오산시,궐동,"경기도 오산시 법원로 13, 평화빌딩 102호 (궐동)",경기도 오산시 궐동 709-1 평화빌딩 102호,,031-372-2151,10:00~16:00,휴무,휴무,"토요일, 일요일",313114053013_1.jpeg,20221028,37.1548047594,127.0556086685
